checkin_id,checkin_date,rating,comment,user_location,beer_name,beer_style,beer_abv,brewery_name,brewery_country,venue_name
1598565931,2026-09-02,2.8,"Na toks lyg ir kvietinis. Lyg ir skanus. Pirkau tik todėl, jog dabar Norfose numetė kainą iki 0,99€!!!  O normaliai už ~ 2,50€ niekad gyvenime jo nepirkčiau. Neadekvatu VISIŠKAI 😁 Yra geresnių ir pigesnių kvietinių. Neblogas jis, bet max už 1€ 😂",Vilnius,Wheat,Wheat Beer - Other,4.6,Bear & Boar,Lithuania,Baltasis tiltas | White bridge (Baltasis tiltas)
1598566467,2026-09-02,3.8,Puikiai,"",The Curious Cherry Smoke,Sour - Berliner Weisse,3.5,Crazy Beer Editions,Lithuania,Bacardi Penthouse
1598566559,2026-09-02,4.3,Nu labai puikiai. Tik dūmo nelabai jaučiu.,Vilnius. Lithuania.,The Curious Cherry Smoke,Sour - Berliner Weisse,3.5,Crazy Beer Editions,Lithuania,Sodas: Sidro istorijos
1598566618,2026-09-02,4.0,"","","Boathouse #1",IPA - New England / Hazy,6.8,À La Dérive Brasserie Artisanale,Canada,Nisha Craft Capital
1598567065,2026-09-02,3.5,"","",ReAle,IPA - Red,6.4,Birra Del Borgo,Italy,
1598568839,2026-09-02,3.0,"","",Špikis,Non-Alcoholic - Other Beer,0.0,Širvėnos bravoras DUNDULIS,Lithuania,Etmonų Špunka
1598569335,2026-09-02,3.0,"","",Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598570518,2026-09-02,3.8,"Прыемны, але чагось не хапае",Kyiv,"IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1598572115,2026-09-02,3.5,"","",Česká Pinta Nefiltrované,Kellerbier / Zwickelbier - Kellerpils,5.0,Česká pinta,Czech Republic,
1598572245,2026-09-02,4.3,"","",Pyre,IPA - New England / Hazy,7.0,SOMA Beer,Spain,Def Enjoy
1598572336,2026-09-02,4.0,"","","Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598572389,2026-09-02,5.0,"",Tallinn,Pomegranate Lime Gose,Sour - Fruited Gose,4.8,Bear & Boar,Lithuania,Smagus Raugas beershop
1598572506,2026-09-02,3.5,"","","IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1598573127,2026-09-02,4.5,"","","Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598573407,2026-09-02,3.8,"",Vilnius ,Sabrotage!,IPA - Farmhouse,5.1,Pivovar Raven,Czech Republic,Def Enjoy
1598574474,2026-09-02,3.8,"","",World of Cats,IPA - Imperial / Double New England / Hazy,8.0,Les Intenables - Craft Beer,France,Def Enjoy
1598574759,2026-09-02,4.0,"","",Ro-Coco,Sour - Smoothie / Pastry,6.5,Sáez & Son,Spain,Def Enjoy
1598575600,2026-09-02,0.0,"",Vilnius,Pilsner Urquell,Pilsner - Czech / Bohemian,4.4,Plzeňský Prazdroj,Czech Republic,Liv_in City
1598576669,2026-09-02,3.5,"Nos: słabo pachnie, trochę jabłkowo;
Język: gładkie, trochę kawy, karmelu; bardzo pijalne; wygląda kiepsko - błotniście","",Franken,Kellerbier / Zwickelbier,4.7,:Belike brewing,Lithuania,Local Pub
1598577442,2026-09-02,3.0,"",Minsk,Oyn Oy,Pilsner - Other,5.2,OY Brewing,Faroe Islands,
1598577627,2026-09-02,2.5,"","",Nealkoholinis,Non-Alcoholic - Lager,0.0,Kalnapilis Brewery,Lithuania,
1598577719,2026-09-02,3.0,"",Vilnius,Yantar (Янтар світле),Lager - Pale,4.4,AB InBev Efes Ukraine,Ukraine,Gintaro galerija | Amber Gallery
1598579427,2026-09-02,4.0,Crystal lake prideda 0.5.  tai subjektyvu. Bet gi poxuj.,Vilnius. Lithuania.,Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Industry Files @ Lofas Fest
1598579469,2026-09-02,3.3,"Huisibier, jaja. Ze hebben hier trouwens genoeg keuze. Zalig hoor. Alleen een beetje duur vergeleken de rest van de stad. Achja daar smaakt hij niet minder om, wellicht nog 1tje proeven zo. Zit dr namelijk al weer lekker in. Wordt een stabiele drinker zo","",X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1598579559,2026-09-02,3.5,"","",Weihenstephaner Hefeweissbier Alkoholfrei,Non-Alcoholic - Wheat,0.5,Bayerische Staatsbrauerei Weihenstephan,Germany,Etmonų Špunka
1598579565,2026-09-02,3.5,"","",World of Cats,IPA - Imperial / Double New England / Hazy,8.0,Les Intenables - Craft Beer,France,
1598579987,2026-09-02,5.0,"","Tallinn, Estonia",Natural Lager,Lager - Other,5.0,Neblögas,Lithuania,Dėvėti
1598580836,2026-09-02,5.0,"",Tallinn,Menabrea Premium Lager,Lager - Helles,4.8,G. Menabrea & Figli,Italy,Dėvėti
1598580842,2026-09-02,4.3,"","",Otherworldly (PULP • w. Ophiussa),Sour - Smoothie / Pastry,5.0,Elmeleven,Sweden,Def Enjoy
1598581288,2026-09-02,4.0,"",Minsk,Kloster-Gold Hell,Lager - Dortmunder / Export,5.4,Kloster-Brauerei Scheyern,Germany,
1598582190,2026-09-02,3.8,"","",Port Light,Lager - Pale,4.7,Rinkuškiai,Lithuania,
1598583018,2026-09-02,3.8,"","",Borovničev Štrudelj,Sour - Smoothie / Pastry,5.4,Clef Brewery,Slovenia,Def Enjoy
1598584792,2026-09-02,3.8,"","",Birra Messina,Lager - Pale,4.7,Heineken Italia,Italy,
1598585205,2026-09-02,2.8,"","",Baltijos,Märzen,5.8,Švyturys,Lithuania,
1598585366,2026-09-02,3.0,"","",Nefiltruotas,Kellerbier / Zwickelbier,5.0,Kauno Alus,Lithuania,
1598586535,2026-09-02,4.3,"","",Otherworldly (PULP • w. Ophiussa),Sour - Smoothie / Pastry,5.0,Elmeleven,Sweden,
1598587972,2026-09-02,3.8,"","",Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598588209,2026-09-02,3.3,"",Vilnius,Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598588253,2026-09-02,4.0,"","","Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598588596,2026-09-02,3.5,"","",Borovničev Štrudelj,Sour - Smoothie / Pastry,5.4,Clef Brewery,Slovenia,Def Enjoy
1598588687,2026-09-02,3.3,"",Minsk,Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598588796,2026-09-02,4.0,"",Minsk,"Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598588810,2026-09-02,4.0,in the jungle,Vilnius,"Sploosh! Sour Ale With Mango, Apricots, Peaches, Lemons and Spirulina",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598589439,2026-09-02,4.0,"",Vilnius ,World of Cats,IPA - Imperial / Double New England / Hazy,8.0,Les Intenables - Craft Beer,France,Def Enjoy
1598590310,2026-09-02,4.3,"","",Pyre,IPA - New England / Hazy,7.0,SOMA Beer,Spain,Def Enjoy
1598590423,2026-09-02,4.0,"",Vilnius,Benediktiner Festbier,Festbier,5.8,Benediktiner Weissbräu,Germany,
1598591279,2026-09-02,4.3,"","",The Beans,Stout - Imperial / Double Coffee,11.0,Salvador Brewing Co.,Brazil,Nisha Craft Capital
1598592711,2026-09-02,3.0,pxj visai nieko,vilnius,Kopparberg Naked Apple,Cider - Dry,4.5,Kopparbergs Bryggeri,Sweden,Alaus studija
1598592983,2026-09-02,4.0,"","",Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598593375,2026-09-02,3.3,"","",Harvest Caramel Porter,Porter - English,5.9,Česká pinta,Czech Republic,
1598594007,2026-09-02,3.8,"",Minsk,"IN THE WOOD #4 Crème Noire - Barrel Aged Russian Imperial Stout with Coconut & Vanilla",Stout - Russian Imperial,8.0,Pivovar Vik,Czech Republic,Def Enjoy
1598595795,2026-09-02,0.5,nemegstu guinnesso labai overhyped “alus”,vilnius,Guinness Draught,Stout - Irish Dry,4.2,Guinness,Ireland,
1598597420,2026-09-02,0.0,"",Kaunas,Boarding: Buenos Aires,IPA - Imperial / Double,8.1,Funky Fluid,Poland,
1598597989,2026-09-02,3.5,"visiska klasika, seile varva vien ziurint",vilnius,1664 Blanc,Wheat Beer - Witbier / Blanche,5.0,Brasseries Kronenbourg,France,
1598598988,2026-09-02,3.0,"","Nicosia, Cyprus",Chicago's,Traditional Ale,5.6,Davra Alaus Darykla,Lithuania,Novotel Vilnius Centre
1598599435,2026-09-02,3.5,"Nog eentje dan, zit al een uur in gesprek met een vage gast van hier. Praat veel over bomen, en tegen Rusland. Hou van hem!! Mooie gast. Bier is zalig, goede irish stout hoor. Moet zo wel zien om van m af te komen, hij heeft mn nummer ook al, pff","",Bałtycki Dziad: Stout,Stout - Irish Dry,4.8,AleBrowar,Poland,Nisha Craft Capital
1598600343,2026-09-02,3.5,"","",Hazelnut Brown Ale,Brown Ale - English,6.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,
1598601278,2026-09-02,4.3,Смачнюха!,Kyiv,Pyre,IPA - New England / Hazy,7.0,SOMA Beer,Spain,Def Enjoy
1598604710,2026-09-02,4.3,"","","Piknik, Sour Ale With Sour Cherries, Rosemary, Thyme And Mascarpone",Sour - Smoothie / Pastry,5.2,Clef Brewery,Slovenia,Def Enjoy
1598605498,2026-09-02,4.0,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,WOLF's Garage
1598605742,2026-09-02,4.3,"",Vilnius ,Pyre,IPA - New England / Hazy,7.0,SOMA Beer,Spain,Def Enjoy
1598606014,2026-09-02,3.0,"Ests (ja zoiets ja) biertje in Litouwen. Aanrader van de barman. Prima hoor maar niet wild, wel wild is deze kroeg of tja is dat het wel. Mensen spelen monopoly en stragego en lezen boeken. Bijna een bibliotheek. Achja biertje proeven is altijd goed hè","",Meetilk,Blonde / Golden Ale - Other,4.5,Humalakoda,Estonia,Alaus Biblioteka
1598606146,2026-09-02,4.0,"","","Thriller, Sour Ale With Passion Fruits, Peaches, Oranges And Mangos",Sour - Smoothie / Pastry,5.3,Clef Brewery,Slovenia,
1598606733,2026-09-02,3.5,"","",Smoked Helles,Rauchbier,4.8,Sakiškės Brewery / Sakiškių Alus,Lithuania,
1598608481,2026-09-02,4.3,"",LTU,Perfect Piece (15th Anniversary Other Half Collab),IPA - New England / Hazy,6.5,PINTA,Poland,Local Pub
1598608579,2026-09-02,4.3,"","",Zilgas Humpaliņa,Farmhouse Ale - Saison,6.3,Labietis. Pagan Brews,Latvia,Alaus Biblioteka
1598609097,2026-09-02,3.8,"","",Vaim,IPA - White / Wheat,6.5,Humalakoda,Estonia,Alaus Biblioteka
1598609689,2026-09-02,3.0,"",Joure,Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Kartlandas Vilnius
1598609907,2026-09-02,4.0,"","",Californication / Kalifornikacija,Pale Ale - American,4.5,Genys Brewing Co.,Lithuania,Sparta Bar
1598610602,2026-09-02,4.3,"Хтосьці працуе, асуджаю",Kyiv,Overland,IPA - New England / Hazy,7.0,Outer Range Brewing Co.,United States,Def Enjoy
1598610607,2026-09-02,3.5,Nu. Hipsteryns. Vienaragiai aplink.,Vilnius. Lithuania.,First Drop,IPA - Session,4.3,Shepherd Neame,England,Sparta Bar
1598611471,2026-09-02,4.5,"","",Chujovas Sombrero,IPA - Other,5.0,Rotten Egg,Lithuania,Bacardi Penthouse
1598611827,2026-09-02,3.3,"Deze moest ik gewoon ook even proberen. Een hazelnoot Brown ale. Klinkt zo foxwild, nouja zo wild als t klinkt is t niet. Heel lekker hoor, maar niet mega bijzonder. Wel nieuwe Untappd vrienden gemaakt, kwam ze al tegen in de vorige pub. Fowilde gasten!!","",Hazelnut Brown Ale,Brown Ale - English,6.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,Alaus Biblioteka
1598612127,2026-09-02,4.0,"",Vilnius ,Overland,IPA - New England / Hazy,7.0,Outer Range Brewing Co.,United States,Def Enjoy
1598613134,2026-09-02,0.0,"",Vilnius,Pilsner Urquell,Pilsner - Czech / Bohemian,4.4,Plzeňský Prazdroj,Czech Republic,Liv_in City
1598613155,2026-09-02,0.0,"",Vilnius,Pilsner Urquell,Pilsner - Czech / Bohemian,4.4,Plzeňský Prazdroj,Czech Republic,Liv_in City
1598614497,2026-09-02,2.8,"Oj! Iš Bruklino tikrai geriau tikėjaus. Tipo kokybės skonis yr, arielkos poskonio nėr, bet... nu skystokas biški🤨","",Brooklyn Pilsner,Pilsner - Other,4.6,Brooklyn Brewery,United States,Menu fabrikas LOFTAS
1598615154,2026-09-03,3.8,Aš geresnis fotografas nei šliaupmurzis jubiljatas.,"",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Industry Files @ Lofas Fest
1598618487,2026-09-03,4.0,"","",Cactus Lychee,IPA - Milkshake,5.0,Bear & Boar,Lithuania,
1598667679,2026-09-03,3.5,"",Vilnius,Juodaragio Regyklos Kadaginė IPA,IPA - Farmhouse,5.0,Dundulis,Lithuania,laisvės namai
1598669475,2026-09-03,0.3,"","",Bavaria,Pilsner - Other,5.0,Royal Swinkels,Netherlands,
1598669497,2026-09-03,2.5,"","",Anarkist New England IPA,IPA - New England / Hazy,5.4,Theodor Schiøtz Brewing Company,Denmark,OlyBet Sporto baras ir grilis
1598671326,2026-09-03,3.3,"","",Blackcurrant Brut Ale,Bière de Champagne / Bière Brut,7.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,
1598671529,2026-09-03,3.8,Цынамон перацягвае ўвагу,Kyiv,Borovničev Štrudelj,Sour - Smoothie / Pastry,5.4,Clef Brewery,Slovenia,Def Enjoy
1598672038,2026-09-03,4.5,Бананавая бомба,Kyiv,Otherworldly (PULP • w. Ophiussa),Sour - Smoothie / Pastry,5.0,Elmeleven,Sweden,Def Enjoy
1598672520,2026-09-03,3.0,"Tikrai, kad drumstas",Vilnius,Drumstas,Lager - Pale,6.0,Rinkuškiai,Lithuania,Nanto
1598672568,2026-09-03,4.0,Sodrus kaip radleris sakyčiau. Visai nesaldus ir toks labiau alus nei radleris. Patiko ✌️,"",Rinkuškiai Radler Yuzu & Pineapple 5%,Shandy / Radler,5.0,Rinkuškiai,Lithuania,Nanto
1598673051,2026-09-03,2.8,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,Pilies KATPĖDĖLĖ
1598673685,2026-09-03,3.5,"","Nicosia, Cyprus",Anarkist New England IPA,IPA - New England / Hazy,5.4,Theodor Schiøtz Brewing Company,Denmark,MEATing ROOM
1598673889,2026-09-03,5.0,"",Tallinn,Californication / Kalifornikacija,Pale Ale - American,4.5,Genys Brewing Co.,Lithuania,Šnekutis
1598673915,2026-09-03,5.0,"","Tallinn, Estonia",Victory Champagne,Historical Beer - Grodziskie / Grätzer,2.9,Browar Rockmill,Poland,Nisha Craft Capital
1598673935,2026-09-03,5.0,"","Tallinn, Estonia",X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1598673957,2026-09-03,5.0,"","Tallinn, Estonia",Angry Rooster,Stout - Imperial / Double Pastry,11.0,Seven Island Brewery,Greece,Nisha Craft Capital
1598674099,2026-09-03,5.0,"","Tallinn, Estonia",Moko Maukas 2024,Historical Beer - Steinbier,6.4,Dundulis,Lithuania,Smagus Raugas beershop
1598674152,2026-09-03,5.0,"","Tallinn, Estonia",Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Šnekutis
1598675439,2026-09-03,3.8,"",Holsbeek,Citra IPA,IPA - American,5.4,Bear & Boar,Lithuania,Paupio turgus
1598675491,2026-09-03,3.3,"Ik ben weer koning hoor. In de zon en een terras, heerlijke koude pot bier voor de neus. Lokale muziek van een straatmuzikant. Zalig!! Ook wel weer rust nodig, want al weer aardig wat gelopen. Nu snel genieten van deze lekkere donkere pot pils. I Love It","",Bohemijos Tamsusis,Lager - Tmavé (Czech Dark),4.2,Volfas Engelman,Lithuania,Amatininkų užeiga
1598675735,2026-09-03,3.0,"","",Daujotu Original,Lager - Dortmunder / Export,5.2,Davra Alaus Darykla,Lithuania,
1598676110,2026-09-03,2.8,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,
1598676131,2026-09-03,3.8,"","",Baltas (White),Wheat Beer - Hefeweizen,5.0,Švyturys,Lithuania,
1598677714,2026-09-03,3.5,"Van 1 halve liter ga je scheef lopen, dus dan maar een 2e. Maar wacht dit is helemaal geen 0,5! Ze hebben hier weer wat nieuws bedacht hoor. 0,568L toe maar weer, grappig idee maar op deze manier tikt het hard aan. Zo snel weer ""cultuur""snuiven en door!!","",NEIPA,IPA - New England / Hazy,5.0,Volfas Engelman,Lithuania,Amatininkų užeiga
1598679305,2026-09-03,3.3,"Nos: słodowe;
Język: słodowe, lekko kukurydziane, mokry karton; bez goryczki, pijalne; do zapomnienia;","",Rinktinis,Lager - Pale,5.2,Volfas Engelman,Lithuania,Smash By Mama Sakė Paeis
1598679652,2026-09-03,3.8,"","",Keturi Vėjai (Four Winds),Kölsch,4.9,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Piano Man Bar
1598679689,2026-09-03,3.8,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Piano Man Bar
1598681429,2026-09-03,3.0,"","Vilnius, Lithuania",Småland,Pilsner - Czech / Bohemian,5.2,Åbro Bryggeri,Sweden,Pilaitės biblioteka
1598681763,2026-09-03,3.0,"Poah, een wijk die zo eigenwijs is dat ze gewoon een eigen republiek oprichten. Om zo zelf te bepalen wat wel en niet mag. Jezus dan ben je echt eigenwijs. Foxwild. Zou willen dat ik zo eigenwijs was. Ook mooie authentieke kroeg hier met huispils, geniete","",Špunka Pils,Pilsner - Czech / Bohemian,4.8,Dundulis,Lithuania,Špunka
1598682025,2026-09-03,4.0,"","Oslo, Norway",Organic Tattoo Lager,Lager - Pale,4.0,Genys Brewing Co.,Lithuania,Hotel PACAI
1598683595,2026-09-03,3.3,"","Oslo, Norway",Californication / Kalifornikacija,Pale Ale - American,4.5,Genys Brewing Co.,Lithuania,Hotel PACAI
1598684080,2026-09-03,3.5,"","",Ekstra,Lager - Dortmunder / Export,5.2,Švyturys,Lithuania,
1598684215,2026-09-03,3.8,"Nos: tropikalne, trochę kiszonki;
Język: kwaskowe, tropikalne - pomarańczowe, mandarynkowe; bardzo pijalne, orzeźwiające; udane;","",Origin IPA,IPA - New England / Hazy,5.8,Basker Brewing Co.,Lithuania,Nisha Craft Capital
1598684977,2026-09-03,3.8,"",Holsbeek,X Years of Nisha,IPA - New England / Hazy,6.5,Browar Rockmill,Poland,Nisha Craft Capital
1598686430,2026-09-03,4.5,"","",Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,
1598686612,2026-09-03,4.3,"","",Avietė Melagė,Fruit Beer,4.2,Dundulis,Lithuania,
1598686638,2026-09-03,3.5,"","Nicosia, Cyprus","Midus ""Medkopio"" (Apple Bochet Session Mead)",Mead - Bochet,6.8,Šušvės Midus,Lithuania,Local Pub
1598686667,2026-09-03,4.3,"","",Debesainis,Wheat Beer - Hefeweizen,4.5,Širvėnos bravoras DUNDULIS,Lithuania,
1598686750,2026-09-03,4.5,"","",Juodaragio Regyklos Kadaginė IPA,IPA - Farmhouse,5.0,Dundulis,Lithuania,
1598688579,2026-09-03,3.3,"","",La 150° Bionda,Lager - Pale,4.8,G. Menabrea & Figli,Italy,
1598691008,2026-09-03,3.8,"","",Kuršių,Mead - Session / Short,6.1,Šušvės Midus,Lithuania,Local Pub
1598692362,2026-09-03,4.5,"",Holsbeek,Halo Hoop,Sour - Smoothie / Pastry,5.0,Marlobobo's Megabear,Norway,Nisha Craft Capital
1598692793,2026-09-03,3.3,"",Stockholm,Franken,Kellerbier / Zwickelbier,4.7,:Belike brewing,Lithuania,Local Pub
1598693843,2026-09-03,0.0,"","",Hazelnut Brown Ale,Brown Ale - English,6.0,Sakiškės Brewery / Sakiškių Alus,Lithuania,Alaus Biblioteka
1598694184,2026-09-03,3.0,"",Stockholm,Nida,Wheat Beer - Hefeweizen,4.5,:Belike brewing,Lithuania,Local Pub
1598694683,2026-09-03,2.5,"Eigenlijk niet van gediend, wil alleen lokaal drinken. Maar blijkbaar alles al uitgespeeld in deze tent en heb t eten al besteld. Dan dit pilsie maar ff kantelen, kan geen kwaad. Niet bijzonder niet speciaal, maar zeker goed te drinken. Op naar t eten!!","",Brooklyn Lager,Lager - Vienna,5.2,Brooklyn Brewery,United States,7 Fridays
1598694764,2026-09-03,3.0,"","",Baltijos,Märzen,5.8,Švyturys,Lithuania,Etno Dvaras
1598694775,2026-09-03,3.5,"","Nicosia, Cyprus",Smoked Helles,Rauchbier,4.8,Sakiškės Brewery / Sakiškių Alus,Lithuania,Beer House
1598694789,2026-09-03,3.8,"","",Rinktinis,Lager - Pale,5.2,Volfas Engelman,Lithuania,Piazza
1598694883,2026-09-03,3.0,"","",Baltijos,Märzen,5.8,Švyturys,Lithuania,Etno Dvaras
1598695642,2026-09-03,1.8,Not a fan - lovely place but quite a small selection,Wellingborough,IPUTĖ (Little IPA),IPA - American,5.1,Craft & Draft Brewpub & Whiskey,Lithuania,Craft & Draft
1598695765,2026-09-03,3.8,"","",Bitė Darže,Mead - Session / Short,9.4,Šušvės Midus,Lithuania,Local Pub
1598696257,2026-09-03,3.8,"","",Kirsiko,Sour - Fruited,4.7,Tuletorn Brewing,Estonia,Gero alaus parduotuvė
1598697723,2026-09-03,3.0,"",Stockholm,Oranje (Final Eight - Netherlands),IPA - Imperial / Double,8.0,Funky Fluid,Poland,Local Pub
1598698564,2026-09-03,4.3,"","",Grandeza,Sour - Fruited Gose,8.0,Public Access Liquids,United States,
1598698584,2026-09-03,4.0,"",Minsk,Mera IPA,IPA - American,6.5,Browar Artezan,Poland,Local Pub
1598699213,2026-09-03,4.0,"","",Penki Mazgai,IPA - New England / Hazy,5.0,Brick by Brick (Raudonų Plytų Alaus Dirbtuvės),Lithuania,Grill London
1598699502,2026-09-03,2.8,"","",Utenos Cherry,Fruit Beer,4.6,Utenos Alus,Lithuania,Fortuna Hostel Vilnius
1598699621,2026-09-03,3.0,"","",4 Luppoli Originale,Lager - Pale,5.0,Birrificio Angelo Poretti,Italy,Grill London
1598700028,2026-09-03,4.5,"","",Affligem Blonde,Belgian Blonde,6.7,Affligem Brouwerij,Belgium,
1598700579,2026-09-03,2.8,"Nice, smooth and a decent beer. Not bad for €4.50",Wellingborough,Humulupu IPA,IPA - Session,5.0,Dundulis,Lithuania,Tesla
1598701248,2026-09-03,4.3,"","",Oranje (Final Eight - Netherlands),IPA - Imperial / Double,8.0,Funky Fluid,Poland,
1598701697,2026-09-03,3.8,\m/,Vilnius,Beck's,Pilsner - German,4.9,Brauerei Beck,Germany,
1598702012,2026-09-03,4.0,"","",Lime Combo,Wheat Beer - Fruited,5.0,Les Intenables - Craft Beer,France,Def Enjoy
1598702032,2026-09-03,4.0,"","",Jagodinsko Pivo,Pilsner - Other,4.8,Valjevska Pivara,Serbia,
1598702128,2026-09-03,3.5,"","Nicosia, Cyprus",Seville Sunrise,Sour - Fruited Berliner Weisse,3.8,Eternal Night Brewing,Estonia,Alaus Biblioteka
1598702206,2026-09-03,3.8,"","",Meetilk,Blonde / Golden Ale - Other,4.5,Humalakoda,Estonia,Alaus Biblioteka
1598702351,2026-09-03,3.8,"","",Bière Pacifique,Pale Ale - Belgian,4.0,Eternal Night Brewing,Estonia,Alaus Biblioteka
1598702400,2026-09-03,3.5,"",Vilnius,Seville Sunrise,Sour - Fruited Berliner Weisse,3.8,Eternal Night Brewing,Estonia,Alaus Biblioteka
